-76.1576600	7.18874400	0.02604200
-76.2851750	7.21334300	16.4322920
-76.2703170	7.15535900	14.5833330
-76.1640500	7.16590100	4.53125000
-76.2469360	7.16414400	12.3697920
-76.2235210	7.24321400	1.30208300
-76.2809270	7.20280100	16.3281250
-76.2171760	7.17820100	10.0781250
-76.2129240	7.18171500	6.11979200
-76.2171620	7.20631500	15.3906250
-76.2575480	7.20104400	12.4479170
-76.2575540	7.18698700	18.4895830
-76.1895460	7.17995800	10.9895830
-76.2278160	7.14833000	14.6875000
-76.3234380	7.19577200	14.5572920
-76.1725510	7.16590100	0.05208300
-76.2469220	7.19928600	12.3697920
-76.1980430	7.18698700	6.71875000
-76.3361880	7.20631500	18.5156250
-76.2639280	7.19225800	17.1614580
-76.3064390	7.18171500	12.6822920
-76.3085510	7.22915700	12.4479170
-76.2299260	7.18171500	10.5989580
-76.3616950	7.19928600	17.8385420
-76.4020720	7.27835600	40.0520830
-76.2830230	7.29241300	35.5729170
-76.3064570	7.11845900	25.3385420
-76.2150430	7.19401500	30.4687500
-76.2979190	7.24145700	7.73437500
-76.3786930	7.24145700	10.0260420
-76.3000550	7.20807200	13.4895830
-76.1236710	7.16414400	0.02604200
-76.1661720	7.17117300	11.4322920
-76.1151720	7.16063000	0.91145800
-76.2214320	7.16765900	19.6614580
-76.1470430	7.17293000	1.19791700
-76.1173310	7.11318800	1.87500000
-76.2150400	7.20104400	11.9270830
-76.2171740	7.18171500	11.3281250
-76.2172000	7.12900200	4.76562500
-76.3170660	7.17995800	12.9687500
-76.0832430	7.22564300	79.7916670
-76.2341930	7.14657300	5.07812500
-76.1980840	7.10967400	2.03125000
-76.2235380	7.20807200	7.34375000
-76.1916720	7.17820100	7.63020800
-76.3213050	7.22564300	16.4583330
-76.3021760	7.22388600	17.9427080
-76.4360850	7.27132800	10.1562500
-76.3276720	7.26605700	10.5989580
-76.2277910	7.20455800	11.3541670
-76.2979350	7.18874400	5.02604200
-76.2660340	7.24321400	7.03125000
-76.1895420	7.18698700	11.3020830
-76.2405360	7.22212900	8.07291700
-76.3064190	7.25200000	17.4739580
-76.0387580	7.05168900	12.8906250
-76.1534270	7.16063000	0.02604200
-76.3000490	7.22915700	18.9062500
-75.9028090	8.68053000	53.8541670
-76.4084490	7.28011400	11.5885420
-76.1215640	7.13778800	0.05208300
-76.2405390	7.21510000	13.8020830
-76.1767960	7.17644400	14.0625000
-76.1268680	7.15096600	0.01302100
-76.1555920	7.09561700	0.57291700
-76.2596620	7.23091400	18.6197920
-76.2257020	7.12548800	15.0260420
-76.2554250	7.19577200	11.3802080
-76.1364230	7.16414400	0.02604200
-76.1236850	7.14305900	0.02604200
-76.1236970	7.12548800	1.32812500
-76.2384250	7.18874400	15.8593750
-76.3425580	7.23618600	19.6354170
-76.1980290	7.21510000	8.48958300
-76.1895420	7.18698700	8.90625000
-76.1746730	7.17117300	12.5260420
-76.0053740	8.52590400	39.4791670
-76.3149200	7.25551400	8.88020800
-76.3255600	7.20807200	11.3020830
-75.8689320	8.51184700	67.3958330
-76.2554330	7.17468700	14.0885420
-76.1937980	7.17644400	18.4375000
-76.2660500	7.20104400	13.0729170
-76.0769370	7.13603100	3.35937500
-76.2639370	7.16765900	15.8072920
-76.1895380	7.19401500	6.40625000
-76.2383970	7.25200000	9.71354200
-76.3170480	7.25024300	11.8229170
-76.2490440	7.20807200	7.34375000
-76.2958050	7.20455800	16.5625000
-76.2809120	7.24848600	8.25520800
-76.2107870	7.20455800	4.68750000
-76.2277840	7.21861500	7.81250000
-76.2617920	7.21861500	5.93750000
-76.3106770	7.22740000	17.6302080
-76.2894430	7.16063000	15.4427080
-76.1980580	7.15887300	2.23958300
-76.3425570	7.24321400	19.7395830
-76.3128090	7.20455800	10.5208330
-76.3297920	7.28889900	33.8541670
-76.3595670	7.21510000	22.1354170
-76.2915750	7.13778800	23.2812500
-76.3085490	7.23618600	12.2395830
-76.1576950	7.13251600	0.02604200
-76.2936860	7.18523000	13.2031250
-76.4127020	7.26254200	11.7968750
-76.1534230	7.16765900	0.07812500
-76.2172080	7.11143100	14.0885420
-76.2426650	7.21334300	13.2552080
-76.2320460	7.19401500	9.84375000
-76.4573400	7.22564300	13.9583330
-76.2320520	7.17995800	12.6562500
-76.2788060	7.19050100	18.4375000
-76.3850700	7.24321400	13.1770830
-76.1959040	7.21334300	7.73437500
-76.1194280	7.15360200	3.30729200
-76.2086750	7.17820100	9.86979200
-76.2320430	7.20104400	7.96875000
-76.1704720	7.08683100	11.6927080
-76.3170640	7.18698700	18.4895830
-76.3170710	7.15887300	16.5104170
-76.2830490	7.21510000	7.44791700
-76.2554070	7.24145700	11.7968750
-76.4105760	7.26430000	9.84375000
-76.3680740	7.17995800	18.9062500
-76.2830560	7.19401500	11.8229170
-76.2320680	7.14481600	5.05208300
-76.2065550	7.16590100	11.6145830
-76.3085450	7.25024300	7.86458300
-76.3000590	7.19401500	18.9062500
-76.3595600	7.25727100	40.0520830
-76.1194130	7.17468700	0.02604200
-76.3446840	7.23794300	19.0364580
-76.2734920	7.19137900	10.7942710
-76.2979320	7.19928600	16.9010420
-76.2150740	7.13075900	12.2395830
-76.2766670	7.23091400	11.9010420
-76.2830370	7.25024300	45.9895830
-76.3489400	7.20982900	14.8697920
-76.3489380	7.22388600	12.1093750
-76.3616910	7.22037200	16.6927080
-76.2554440	7.14657300	15.3385420
-76.2830510	7.20807200	12.4479170
-76.3170350	7.29944200	52.5520830
-76.2936850	7.18874400	16.4843750
-76.2724220	7.21334300	12.2135420
-76.2384190	7.20280100	12.2135420
-76.2320300	7.22915700	11.1979170
-76.2511760	7.19225800	14.1406250
-76.3531820	7.26254200	12.6822920
-76.2915510	7.21510000	14.5312500
-76.3786870	7.29065600	8.98437500
-76.2426780	7.18171500	12.6822920
-76.3021740	7.23091400	16.2760420
-76.2384170	7.20631500	11.2760420
-76.2129250	7.17820100	11.0156250
-76.3064380	7.18523000	17.3697920
-76.2724470	7.14305900	18.6197920
-76.2214280	7.17468700	11.0677080
-76.1406780	7.15711600	0.02604200
-76.3021720	7.23794300	10.6510420
-76.2511880	7.16063000	13.5677080
-76.1385740	7.12373100	0.05208300
-76.1534440	7.13251600	3.56770800
-76.2788010	7.20455800	19.0625000
-76.2575430	7.21510000	12.4479170
-76.2809140	7.24145700	11.9531250
-76.1768040	7.16238700	7.18750000
-76.5211360	7.37675500	24.7395830
-76.2256530	7.23091400	13.2552080
-76.1406980	7.12548800	0.02604200
-76.1916780	7.16765900	9.55729200
-76.3489470	7.17468700	10.0781250
-76.2660340	7.24321400	12.9687500
-76.2129110	7.20631500	10.9635420
-76.1895570	7.15887300	7.23958300
-76.1449370	7.14305900	5.02604200
-76.2554600	7.10791700	22.7864580
-76.2320460	7.19401500	13.4895830
-76.2639190	7.21685800	19.2447920
-76.2256710	7.19225800	9.60937500
-76.3021780	7.21685800	17.3177080
-76.3765880	7.08156000	8.90625000
-76.3000460	7.23618600	4.32291700
-76.2108010	7.17644400	10.5208330
-76.2809110	7.25200000	9.86979200
-76.2384340	7.16765900	12.6822920
-76.2511680	7.20982900	7.78645800
-76.3361880	7.20631500	15.0260420
-76.3085470	7.24321400	5.05208300
-76.2724180	7.22388600	13.9843750
-76.3106850	7.19928600	22.4739580
-76.2873150	7.16941600	18.5416670
-76.3425640	7.20807200	14.3229170
-76.3117510	7.18435100	18.5807290
-76.2108010	7.17644400	8.02083300
-76.2065700	7.13778800	14.5312500
-76.2894360	7.18171500	14.1927080
-76.2150600	7.15887300	10.5729170
-76.2171790	7.17117300	9.24479200
-76.2745340	7.25024300	13.0729170
-76.3085470	7.24321400	11.7187500
-76.3255380	7.29944200	51.3020830
-76.1959250	7.17468700	7.05729200
-76.2618030	7.19050100	12.3958330
-76.3467880	7.34512700	40.1041670
-76.3765550	7.33458400	44.8437500
-76.3298120	7.20455800	14.8958330
-76.2915620	7.17995800	12.1354170
-76.1895680	7.13778800	14.0104170
-76.3468020	7.27484200	12.6041670
-76.1980510	7.17293000	2.03125000
-76.2745720	7.14481600	16.8229170
-76.3085570	7.20807200	18.2812500
-76.1810560	7.15887300	4.32291700
-76.1576900	7.13954500	9.71354200
-76.2745540	7.19401500	11.4062500
-76.2809350	7.18171500	14.7135420
-76.2851860	7.17820100	16.3802080
-76.2851950	7.15360200	18.2552080
-76.1130580	7.14481600	0.05208300
-76.2256660	7.20280100	10.9635420
-76.1746730	7.17117300	3.30729200
-76.1640670	7.13778800	5.57291700
-76.2001620	7.19928600	7.78645800
-76.2214200	7.19225800	11.4322920
-76.1364270	7.15711600	0.02604200
-76.2384150	7.20982900	8.67187500
-76.1959210	7.18171500	5.13020800
-76.2150740	7.13075900	14.3229170
-76.1810800	7.11670200	16.7187500
-76.2405390	7.21510000	7.34375000
-76.4105720	7.33458400	34.0104170
-76.2426690	7.20280100	13.0989580
-76.3468320	7.12021700	20.7291670
-76.3106780	7.22388600	12.0052080
-76.2745490	7.20807200	12.5520830
-76.3914480	7.23091400	15.0781250
-76.4105820	7.15184500	18.4895830
-76.2107870	7.20455800	11.7708330
-76.1725550	7.15887300	1.61458300
-76.2511730	7.19928600	9.45312500
-76.2851700	7.22740000	10.0781250
-76.1661870	7.14657300	1.43229200
-76.3425500	7.27835600	13.5937500
-76.2915510	7.21510000	14.0104170
-76.3468130	7.21861500	13.2291670
-76.2745620	7.17293000	17.7604170
-76.3021820	7.20280100	13.4635420
-76.4105730	7.32052700	30.3645830
-76.2341800	7.17468700	12.7343750
-76.2150360	7.20807200	6.82291700
-76.3765670	7.24321400	12.8645830
-76.2830460	7.22212900	11.7187500
-76.2511740	7.19577200	12.9427080
-76.1745860	7.32228400	12.6822920
-76.1364430	7.13251600	1.06770800
-76.1300790	7.11670200	0.05208300
-76.3361890	7.20280100	6.90104200
-76.3255710	7.16590100	22.0312500
-76.3340620	7.20807200	13.5937500
-76.2745540	7.19401500	16.3020830
-76.2915660	7.16590100	17.7604170
-76.3000740	7.14481600	20.0520830
-76.3000570	7.20104400	12.7604170
-76.3021770	7.22037200	12.9427080
-76.2278290	7.12021700	6.77083300
-76.3510500	7.29241300	40.0520830
-76.3106870	7.19225800	15.2864580
-76.2894540	7.12548800	15.9635420
-76.2596850	7.17117300	13.6718750
-76.3234400	7.18874400	14.9739580
-76.2405810	7.11670200	23.3854170
-76.1385650	7.13778800	1.30208300
-76.2724000	7.27308500	22.1093750
-76.2065410	7.19401500	8.17708300
-76.2724260	7.20280100	13.2552080
-76.1937980	7.17644400	9.68750000
-76.1661890	7.14305900	4.08854200
-76.2341790	7.17820100	10.6510420
-76.2044170	7.19225800	8.98437500
-76.3340420	7.29944200	41.0937500
-76.1810480	7.17293000	5.88541700
-76.2607410	7.18786500	12.5130210
-76.1491960	7.12900200	1.38020800
-76.2639370	7.16765900	14.8177080
-76.2681920	7.15711600	15.7031250
-76.2830510	7.20807200	14.4270830
-76.0619030	7.32755500	0.05208300
-76.1640500	7.16590100	7.44791700
-76.2618190	7.14833000	17.6041670
-76.2320560	7.17293000	10.4687500
-76.1810360	7.19401500	5.05208300
-76.2660660	7.15887300	12.6562500
-76.1449190	7.17117300	0.02604200
-74.7209390	5.22253800	56.9791670
-76.0131640	7.15711600	0.02604200
-76.2490380	7.22212900	31.7187500
-76.2511810	7.17820100	14.8177080
-76.1321910	7.13603100	2.00520800
-76.2405300	7.23618600	5.26041700
-76.2065980	7.08156000	40.0520830
-76.2575450	7.20807200	9.32291700
-76.0111150	7.07453200	46.8229170
-76.2830610	7.17995800	16.6145830
-76.2745570	7.18698700	17.2395830
-76.5126390	7.42595400	19.2187500
-76.1364430	7.13251600	0.28645800
-76.2235510	7.17995800	10.6770830
-76.1236930	7.13251600	0.02604200
-76.3106810	7.21334300	13.7239580
-76.2979140	7.25902800	4.66145800
-76.4020830	7.13778800	13.6979170
-76.3425660	7.20104400	15.6770830
-76.3808160	7.26078500	14.2708330
-76.2681950	7.14657300	15.4427080
-76.0706000	7.08858900	22.4479170
-76.2405360	7.22212900	10.8854170
-76.0217310	7.08331700	9.92187500
-75.9856510	7.03939000	0.05208300
-76.5041260	7.37675500	18.5937500
